smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107,encoded_mdes_108,encoded_mdes_109,encoded_mdes_110,encoded_mdes_111,encoded_mdes_112,encoded_mdes_113,encoded_mdes_114,encoded_mdes_115,encoded_mdes_116,encoded_mdes_117,encoded_mdes_118,encoded_mdes_119,encoded_mdes_120,encoded_mdes_121,encoded_mdes_122,encoded_mdes_123,encoded_mdes_124,encoded_mdes_125,encoded_mdes_126,encoded_mdes_127,encoded_mdes_128,encoded_mdes_129,encoded_mdes_130,encoded_mdes_131,encoded_mdes_132,encoded_mdes_133,encoded_mdes_134
NCCCNCCN,-0.50258845,0.030292325,0.0465577,-0.09473994,0.75252396,0.33676356,0.32041875,0.5085993,-0.055369068,-1.1411595,0.86122143,0.036902986,-0.2914126,0.70735484,0.10710966,-0.996269,-0.9661929,-0.159516,1.2991729,0.032258384,-0.14375576,0.056700304,-0.5253229,0.40387854,-1.875368,-1.4378043,-1.0803801,-1.3116398,1.3440683,-0.03349264,0.29929876,0.11872867,1.0021805,0.3577232,0.01669202,-1.0384139,0.048580036,0.6385529,0.13461883,-1.0478619,-1.0772362,1.2787174,0.79728407,-0.7047948,0.21411753,0.59383047,0.5057543,0.7608134,1.0170016,0.09665775,0.34563208,0.26730308,-2.0576224,-0.028276661,-0.36563462,0.5476066,0.008376887,-0.038722288,0.926011,1.2729686,1.3503488,-0.0969623,-0.2744683,-1.344877,-0.98561245,0.2630935,-0.24026069,0.7005378,-0.31150854,0.24038579,-0.4398387,0.008935608,1.6982639,-0.039132707,0.90350354,-1.1218827,0.259663,0.32606626,0.053225644,0.24321882,1.4539241,-0.21837057,1.4288341,0.23570976,1.2946683,0.9393508,-0.4389354,-0.8473216,-0.015001963,0.1960508,1.7619017,-0.73948866,0.2050974,-0.010731069,0.14080872,0.009430051,-0.14242774,-0.36500326,-0.09799644,-0.3991417,-0.2857505,0.5504963,-0.17765445,0.20578377,-0.39269814,0.016136345,0.087306455,0.06848624,-0.70874536,-0.9581901,-0.047106892,-0.56904715,0.038644727,-1.0654296,1.0546787,0.9401727,1.1863798,-0.64995766,-0.8515014,-0.3984948,-0.80018795,0.56694144,0.08976317,1.3062494,-0.2949047,-0.04152848,0.41442668,-0.44444695,-0.23612721,-1.3335446,-0.5104543,0.81649905,-0.28263327,-0.681842,0.7039515
NCCCCCCCCCCCCN,-0.26209688,0.0029712245,0.046763655,-0.021880843,0.4137749,0.20018399,0.17008342,0.27668092,-0.0144001655,-0.5964268,0.4215599,0.015968002,-0.1444413,0.3502977,0.020622812,-0.4996434,-0.5068692,-0.07231045,0.6793227,0.001114795,-0.062354345,0.02846316,-0.3170824,0.21480986,-0.9608362,-0.7388329,-0.5954493,-0.7055055,0.74348634,-0.024361432,0.16347887,0.04075744,0.52644455,0.19897813,0.023261987,-0.5644883,0.0037903786,0.32370868,0.05452656,-0.52976334,-0.54437894,0.68056315,0.40910423,-0.40324658,0.1196978,0.32650104,0.28277048,0.39424843,0.5713174,0.06980305,0.14761913,0.111030556,-1.1146017,-0.019559909,-0.16688924,0.26791486,0.0125618335,-0.025062744,0.45209023,0.7089099,0.6916183,-0.06929352,-0.13690874,-0.6794337,-0.52547956,0.148978,-0.119325936,0.38404122,-0.1453351,0.15548472,-0.22957921,0.01970283,0.89731747,-0.021369847,0.450645,-0.5809434,0.14073956,0.13792166,0.005699232,0.12446512,0.7864539,-0.10271247,0.7357395,0.10186422,0.7030084,0.4907514,-0.19896176,-0.4653402,-0.0067324736,0.09719568,0.97110265,-0.36283034,0.14144072,0.0051623452,0.06344698,0.024181273,-0.10410664,-0.18967222,-0.046377264,-0.23742214,-0.19123302,0.25750977,-0.068028234,0.08529627,-0.17719683,0.01729754,0.042590216,0.02370742,-0.39903784,-0.49287125,-0.026073338,-0.26597595,0.03976948,-0.6048344,0.5215661,0.50999224,0.65998733,-0.34244412,-0.44950515,-0.17549893,-0.43761095,0.27905557,0.041041303,0.6697584,-0.14631368,-0.019131703,0.24928723,-0.26372775,-0.10771699,-0.7060677,-0.2583186,0.41915607,-0.19252387,-0.381164,0.405557
NC1CCC1,-1.1289588,0.10168966,0.046231326,-0.2846784,1.6302965,0.6897633,0.711831,1.111099,-0.16232646,-2.5555751,2.0038865,0.09027647,-0.67396456,1.633486,0.33310187,-2.2869463,-2.1603944,-0.38805708,2.906918,0.11154058,-0.35496867,0.1313603,-1.0645406,0.8940593,-4.248014,-3.252184,-2.3414366,-2.882806,2.9046943,-0.05870749,0.6500813,0.32157522,2.2358294,0.7724079,-0.000393264,-2.266478,0.16594194,1.4574257,0.34025,-2.390461,-2.4631276,2.8308687,1.805118,-1.4892802,0.4611635,1.2878036,1.0863394,1.7120479,2.175091,0.16817576,0.8583826,0.6722727,-4.5035496,-0.051462673,-0.8810764,1.2729822,-0.0050916765,-0.07555856,2.1561573,2.7341907,3.05958,-0.16607839,-0.63184124,-3.0723956,-2.182422,0.5601916,-0.55491245,1.5242649,-0.74531794,0.46179193,-0.98584753,-0.020741366,3.7765725,-0.08649022,2.0765076,-2.5261478,0.56799966,0.81414115,0.17911181,0.5533182,3.1890383,-0.51811063,3.2288768,0.5809534,2.8317366,2.1054442,-1.0636445,-1.8386816,-0.035543453,0.451452,3.816485,-1.7168868,0.37277693,-0.05087717,0.34149987,-0.030599497,-0.24293146,-0.82084775,-0.22969663,-0.81888807,-0.53115183,1.3091655,-0.46250817,0.51793516,-0.9502044,0.014467593,0.20469595,0.18756674,-1.512182,-2.16657,-0.10010874,-1.3550284,0.03632037,-2.2623057,2.43758,2.0553973,2.5539093,-1.4490763,-1.896864,-0.9788932,-1.7429936,1.312862,0.21465927,2.958248,-0.68283105,-0.099524856,0.84487313,-0.9124272,-0.5687556,-2.9624693,-1.1665462,1.8499379,-0.51854205,-1.4636219,1.4769106
C1CN2CCC1CC2,-0.078015015,-0.01775378,0.046177115,0.032697883,0.15399414,0.09811362,0.058088165,0.09892364,0.013499748,-0.18114102,0.08380794,-0.0026027793,-0.031870924,0.08063661,-0.04500612,-0.121935606,-0.15512511,-0.007925907,0.20427686,-0.02368795,0.00025924668,0.0039217826,-0.15539423,0.06910836,-0.26481944,-0.20380144,-0.22752368,-0.24402986,0.28720206,-0.01758273,0.061770864,-0.021683674,0.16263382,0.077900425,0.02989804,-0.20402566,-0.030801635,0.0827053,-0.0066367816,-0.13709533,-0.14028175,0.22163025,0.11359063,-0.17431271,0.048367787,0.12261701,0.11516129,0.11258826,0.23100549,0.048067555,-0.003278073,-0.009404529,-0.39287353,-0.014474718,-0.016901467,0.05666577,0.017016562,-0.016408555,0.08967123,0.27589872,0.1870923,-0.047338236,-0.033941604,-0.16845822,-0.17432171,0.06321855,-0.025856456,0.14468437,-0.017127432,0.09226711,-0.06959385,0.028291188,0.28367132,-0.010257879,0.10683474,-0.1650941,0.04888685,-0.004808806,-0.03098321,0.032536995,0.27484742,-0.011608016,0.20533547,-0.00023404881,0.25216252,0.14710751,-0.01587113,-0.1732749,0.00058102363,0.02218042,0.36504757,-0.07420494,0.09145169,0.017899195,0.0014170893,0.037103526,-0.07318361,-0.05731197,-0.0064597167,-0.11422393,-0.11822795,0.032990888,0.01679203,-0.004879214,-0.010761946,0.016000392,0.0070988825,-0.010772934,-0.16544352,-0.13750412,-0.01106037,-0.03452991,0.04045011,-0.25059122,0.11479455,0.18153009,0.25704628,-0.10775523,-0.14465664,-0.0058875456,-0.15997207,0.059900325,0.0031447718,0.18389519,-0.034135204,-0.0023616683,0.122884035,-0.1224042,-0.0085234605,-0.22382508,-0.06394797,0.11381836,-0.12396808,-0.1510095,0.17663968
Nc1nc(N)nc(N)n1,0.04762773,-0.019052066,0.04284328,0.022159904,0.020883413,0.010182384,0.01719303,-0.014602095,0.06831664,0.05788386,-0.1090868,-0.024061427,0.067960754,-0.05687155,-0.07663715,0.052090038,0.0056366343,0.054636747,-0.067504264,-0.03267486,0.08924469,-0.025810147,-0.0750431,-0.037424274,0.10614168,0.0719437,0.0009038858,-0.022868954,0.0770357,0.029497776,0.023320947,-0.05592416,-0.029545506,0.022222904,0.016142068,-0.013526959,0.008683138,-0.03800145,-0.06571004,0.109225675,0.06528965,-0.011692317,-0.004787214,-0.06650976,0.009945569,-0.022649301,0.033226784,-0.0066574495,0.034635752,0.03505828,-0.12591076,-0.08681916,-0.040958323,0.018316733,0.10491516,-0.063778676,0.020468041,-0.007928024,-0.07368292,0.022671577,-0.10381445,-0.051063716,0.044864304,0.083824456,0.048953436,0.00037081726,-0.031522222,0.055979148,0.061971456,0.05426739,0.021948807,0.056492865,0.026013643,-0.0011355598,-0.028157407,0.012139985,-0.01285581,-0.04913053,-0.05778616,-0.018626206,0.035245176,0.10057826,-0.07783058,-0.077137664,0.026477866,-0.032260787,0.08185553,-0.05544229,0.029323626,-0.0015956061,0.05311668,0.08969755,0.06302594,-0.023058875,-0.0075560417,0.007375136,-0.046116162,-0.014202121,0.012030473,-0.05910889,-0.0656058,-0.09330098,0.071449965,-0.035638206,0.0725551,-0.008866777,-0.06734291,-0.026747648,-0.02661805,0.097055376,0.00773624,0.10190694,0.05815681,-0.001992382,-0.059889406,0.015804801,0.060945794,0.047683835,0.009296895,0.105100855,-0.03931751,-0.011327937,0.011137207,-0.11557859,0.03369329,0.00655159,0.051907636,-0.029449465,0.050696447,0.021334354,0.059211865,-0.0348899,-0.077425,0.0060498845,0.05139666
CN(C)CCN,-1.0191069,0.089217,0.04617795,-0.25133276,1.4769386,0.6281934,0.6433091,1.0056747,-0.14358717,-2.3081214,1.8038234,0.08098184,-0.6069619,1.471685,0.2933541,-2.060932,-1.9513472,-0.34788692,2.6258633,0.0977933,-0.31805462,0.11803503,-0.9704068,0.8083838,-3.8332598,-2.9348524,-2.1205895,-2.6083064,2.631525,-0.054049388,0.58908206,0.28595215,2.0202692,0.6995534,0.0026339963,-2.0519214,0.14527182,1.3138919,0.30440655,-2.1559486,-2.2204528,2.559441,1.6288424,-1.351912,0.41768944,1.1664436,0.98466235,1.5457165,1.9724061,0.15545729,0.7688695,0.6014602,-4.0759516,-0.04740703,-0.7910457,1.1462029,-0.0023735855,-0.06894545,1.9409909,2.478934,2.76065,-0.15425363,-0.5692765,-2.770271,-1.9727904,0.50806564,-0.49976268,1.3799906,-0.6691089,0.42300883,-0.89030296,-0.015357994,3.413136,-0.07811159,1.8716598,-2.2804158,0.51411897,0.7288625,0.15674847,0.4987222,2.885231,-0.4656781,2.9139655,0.52090335,2.5627718,1.9012611,-0.9541287,-1.6652746,-0.032090794,0.40694693,3.4569604,-1.5459791,0.3431409,-0.043960705,0.3063591,-0.023351513,-0.22511587,-0.74103636,-0.20689774,-0.74541974,-0.4881767,1.1767812,-0.4126109,0.46348977,-0.8529084,0.014464792,0.1839414,0.16646485,-1.3717635,-1.9551593,-0.09110302,-1.2176329,0.036591303,-2.0527763,2.1959252,1.8605692,2.314526,-1.3091254,-1.7137651,-0.87716,-1.5778979,1.1825742,0.19306934,2.6693995,-0.61477923,-0.089428395,0.7693868,-0.83070236,-0.5106864,-2.6774657,-1.0515486,1.6688387,-0.47701913,-1.3267312,1.3418522
c1cnc2c(c1)ccc1cccnc12,0.54075605,0.13406101,-0.0076822005,-0.14690465,-0.07584083,-0.2840333,0.012405685,-0.20465593,0.34367737,0.55345076,-0.42151034,-0.11522241,0.22391814,-0.2020623,-0.20521542,0.08377904,0.0035036579,0.3815988,-0.48409644,-0.048353225,0.40477157,-0.1900037,-0.009586677,-0.34378824,0.67360884,0.35373807,0.6237121,0.015688675,0.043769285,0.39110056,0.15538208,-0.28901994,-0.3052994,0.0035141297,-0.18073273,0.07863264,0.5142635,-0.015566796,-0.336456,0.4786026,0.06455761,-0.06949946,0.20680572,-0.03215129,0.004317993,-0.42335138,0.0671763,-0.026187943,-0.3272284,0.04321835,-0.5718649,-0.1717515,0.11042453,0.14521608,0.48113605,-0.23404768,0.016841127,0.0039186887,-0.073195286,-0.05229502,-0.4830624,-0.1969505,0.35056803,0.17926052,0.5346983,-0.22940725,-0.28886133,0.1861592,0.2759781,-0.02847473,0.02210414,0.13861063,0.017156571,0.01873829,0.105724975,0.10043495,-0.34976465,-0.10309565,-0.06136801,-0.0957106,0.19244066,0.49751574,-0.43918115,-0.2112131,-0.1566907,-0.17133118,0.32056972,-0.33543697,0.29685342,-0.024313267,-0.051733196,0.1352647,0.082939915,-0.444054,-0.006586563,-0.2184937,0.04220529,0.025562014,-0.010609498,-0.05299008,-0.10009042,-0.34909332,0.18544963,-0.14752701,0.03978277,-0.14228313,-0.48456,-0.026237458,0.063775614,0.7904607,0.0043459893,0.42571092,0.12325075,0.6097109,-0.046966024,-0.2961646,-0.16836543,0.4414141,0.100371934,0.45429188,0.050736006,0.13923627,0.26973873,-0.46853152,0.12512249,0.089864165,0.11032274,-0.01209287,0.014405388,0.13996819,0.37936887,-0.0409704,0.077087864,0.42888626,0.0626566
Cc1n[nH]c(C)c1Cc1c(C)n[nH]c1C,0.42870337,0.10121072,0.0010677986,-0.105646424,-0.055516165,-0.21668386,0.01592283,-0.16129018,0.28148437,0.44244492,-0.35069868,-0.09228928,0.18856964,-0.17118452,-0.17730924,0.07914069,0.006062068,0.30939412,-0.38629,-0.04328017,0.3329028,-0.15337148,-0.020536482,-0.2743198,0.5471646,0.29178947,0.48509413,0.008255908,0.051683273,0.31063366,0.12958033,-0.24001668,-0.24291936,0.008470386,-0.1327953,0.059896894,0.39935583,-0.020933207,-0.2763479,0.39231935,0.06513347,-0.056793246,0.15776506,-0.040657703,0.0060188207,-0.33347687,0.05822783,-0.022783654,-0.24544373,0.04154769,-0.46956795,-0.15154523,0.074600086,0.11526669,0.39807644,-0.19619301,0.020636281,0.0036862232,-0.075928085,-0.035614952,-0.39983764,-0.16683844,0.28478554,0.15630971,0.42468962,-0.179838,-0.23010592,0.15667857,0.22913514,-0.010061834,0.021272656,0.119780965,0.018583331,0.01403573,0.074665055,0.07922036,-0.27182958,-0.09324987,-0.06298089,-0.07738772,0.1540914,0.40724123,-0.3584141,-0.18090785,-0.11644778,-0.13994879,0.26679063,-0.27329242,0.23574112,-0.018589657,-0.029263489,0.12104514,0.07890354,-0.35127276,-0.006713655,-0.16757011,0.020085402,0.016335022,-0.0049707927,-0.055374444,-0.094353095,-0.29090607,0.1603936,-0.12154423,0.047920704,-0.112587966,-0.39252785,-0.028580502,0.04615506,0.63433886,0.0028912597,0.35226315,0.11158626,0.47281045,-0.049329318,-0.22549184,-0.11852144,0.35317725,0.07706229,0.3754883,0.03263148,0.10444449,0.21119696,-0.3864245,0.10387316,0.072727084,0.09684095,-0.017528888,0.022508617,0.11489974,0.30811986,-0.039820768,0.045399725,0.33548915,0.0590889
C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,2.128595,0.59458625,-0.13290504,-0.7274756,-0.36365792,-1.2399398,-0.039845154,-0.82132393,1.2198254,2.1233876,-1.4253799,-0.4320848,0.7292897,-0.6363221,-0.6011825,0.14588454,-0.03684078,1.402762,-1.8714012,-0.11684916,1.4244076,-0.70197576,0.14267577,-1.3233141,2.4575036,1.2292498,2.5809014,0.115888044,-0.07052388,1.5321611,0.5146476,-0.9757076,-1.1825376,-0.06831643,-0.8572832,0.3459909,2.1322026,0.060152046,-1.1782163,1.6960909,0.062197987,-0.2446612,0.8983048,0.08913381,-0.013455544,-1.6911186,0.2003541,-0.07469958,-1.4830747,0.06439252,-2.019137,-0.461168,0.62402666,0.5638821,1.6545849,-0.7637344,-0.036623664,0.008626152,-0.035881616,-0.29608193,-1.6526291,-0.62455606,1.2841169,0.505341,2.0882268,-0.9312587,-1.1131692,0.60683995,0.9291976,-0.28698742,0.03622143,0.40631124,0.0049038706,0.079622,0.5454906,0.40158492,-1.4546877,-0.24199553,-0.039608873,-0.35311636,0.7398268,1.7676662,-1.5737147,-0.64086115,-0.7222213,-0.6101409,1.0762773,-1.2099466,1.1686686,-0.10515336,-0.36469632,0.3402301,0.13970254,-1.7519517,-0.003982324,-0.9421073,0.34788007,0.16093726,-0.09497717,-0.016186863,-0.18482703,-1.1696725,0.5451828,-0.52045536,-0.07556943,-0.5601689,-1.7831726,0.013133392,0.30713442,2.9880435,0.026798366,1.4706317,0.28375056,2.5462956,-0.010225117,-1.2852168,-0.87564147,1.682239,0.43404502,1.5638901,0.30967245,0.6360717,1.1001658,-1.6317819,0.42477658,0.32880983,0.30315927,0.0668391,-0.09263109,0.49374214,1.3903497,-0.058659807,0.5204432,1.7429811,0.112379104
CCCCCCCCCCCCn1ccnc1,-0.14355315,-0.010497093,0.04694795,0.013997965,0.24633053,0.13320836,0.096275374,0.16210724,0.005336944,-0.32758132,0.20429108,0.005310445,-0.07191618,0.174365,-0.021908354,-0.25486034,-0.27982223,-0.029513026,0.37322515,-0.014241813,-0.022258189,0.014194423,-0.21379565,0.121223964,-0.5097399,-0.39355215,-0.35643575,-0.40641093,0.4473973,-0.019823156,0.096640944,0.0019344129,0.2915707,0.120401144,0.026801534,-0.3308521,-0.018462151,0.16816172,0.015314458,-0.27470624,-0.28156766,0.3851058,0.2174916,-0.25438195,0.0732012,0.19446829,0.17301121,0.21290843,0.3512149,0.056288987,0.050193183,0.033767037,-0.6491135,-0.0153572,-0.068995446,0.13034233,0.015092438,-0.018512938,0.21829394,0.43031067,0.3661868,-0.05576683,-0.06933393,-0.35039678,-0.298372,0.09290041,-0.059371836,0.22803953,-0.062985495,0.11352451,-0.12594426,0.02516777,0.5017912,-0.012916574,0.22756958,-0.31347555,0.08187254,0.045056082,-0.01811139,0.065701775,0.45643964,-0.04530373,0.39324933,0.036045227,0.41109398,0.26909462,-0.08042253,-0.27665323,-0.0023789653,0.04840472,0.58004355,-0.1768633,0.10959363,0.013051519,0.024803195,0.031748176,-0.08513279,-0.103238024,-0.020755121,-0.15762953,-0.14450458,0.11272159,-0.013768345,0.026222944,-0.07049597,0.01751794,0.020384245,0.001442045,-0.24658284,-0.26317966,-0.015968809,-0.116340026,0.04036528,-0.37690938,0.25844854,0.2977641,0.40020898,-0.19067824,-0.25147876,-0.06550554,-0.25835094,0.13700607,0.016922954,0.355641,-0.07291588,-0.008133309,0.16764069,-0.174047,-0.044430126,-0.39598468,-0.13344444,0.22267462,-0.14781946,-0.23279275,0.2579963
NC1CCCNC1,-0.04905736,-0.020901103,0.0450768,0.041272543,0.11244868,0.08275163,0.041135218,0.070021406,0.01765041,-0.11586243,0.029814653,-0.006508664,-0.013465688,0.039289184,-0.05509133,-0.062079262,-0.09905332,0.0015068449,0.12879792,-0.028678222,0.0107826125,-0.00038269348,-0.12945576,0.04534433,-0.15563612,-0.11930813,-0.1697304,-0.17150685,0.21581325,-0.016909096,0.046189994,-0.03145149,0.10568191,0.05865458,0.0310405,-0.14751,-0.0361262,0.044647492,-0.016336383,-0.075258896,-0.0776408,0.14866962,0.06707069,-0.13808726,0.037628833,0.09034882,0.089198254,0.067698106,0.17681348,0.04428734,-0.026991785,-0.028048664,-0.27833736,-0.013991207,0.006707426,0.023458362,0.018773617,-0.015837487,0.031726517,0.20630208,0.10682442,-0.04387055,-0.018072661,-0.08725751,-0.1190472,0.04974086,-0.010538744,0.106490076,0.0044342503,0.08276057,-0.04483368,0.030443184,0.18694451,-0.009156775,0.053104803,-0.09959385,0.034896567,-0.026369426,-0.036724083,0.018040203,0.19399905,0.0038703047,0.1219086,-0.01657816,0.18123597,0.09331635,0.013366733,-0.12757176,0.0021830327,0.0109191025,0.26875526,-0.02844999,0.083306536,0.019661184,-0.009312872,0.039553966,-0.06790548,-0.036623206,-0.0001548659,-0.095171995,-0.10683164,-0.003018424,0.029966678,-0.018893227,0.015947841,0.015478017,0.0010623485,-0.01684304,-0.12857269,-0.08159808,-0.009181799,0.002275817,0.04082564,-0.19413376,0.05028496,0.13038549,0.1941033,-0.07103351,-0.09708419,0.02039922,-0.116375625,0.024803016,-0.003515686,0.10665505,-0.017125193,0.0002613254,0.1032487,-0.09891382,0.008506639,-0.14706583,-0.033154525,0.0654461,-0.112639934,-0.11458754,0.140342
Cc1ncc[nH]1,0.0010899967,-0.031762153,0.047289427,0.04942718,0.05199191,0.043303873,0.011965027,0.025918305,0.030119546,-0.022926237,-0.06412626,-0.013286002,0.028150449,-0.029958561,-0.059117205,0.02726722,-0.025433067,0.020561902,0.002930835,-0.041542448,0.031570487,-0.005267967,-0.08318882,-0.00081607606,0.010906972,0.01833082,-0.08683176,-0.054922782,0.1089177,-0.01266668,0.010102259,-0.028653817,0.026986787,0.036362704,0.028348219,-0.062375948,-0.03702914,-0.02173324,-0.039518394,0.038035043,0.018717106,0.027844734,0.003812151,-0.083260484,0.021970464,0.048636064,0.03870282,0.0123480465,0.09535454,0.02956429,-0.07159807,-0.06260391,-0.08638277,0.0031761304,0.043855168,-0.034910437,0.0172939,-0.015150619,-0.061060272,0.08430228,-0.013541818,-0.0347147,0.009835534,0.040880404,-0.027240831,0.03133279,0.0032237312,0.056024477,0.04109906,0.061576545,-0.0044917366,0.04298695,0.06253701,-0.015711794,-0.032155976,-0.010840949,0.006083425,-0.03128829,-0.03759653,0.0034645023,0.07926092,0.03838999,-0.0008620545,-0.054570884,0.0754085,0.017542407,0.0584301,-0.06455684,0.00532576,-0.00746091,0.12143269,0.0555664,0.073250815,0.022706343,-0.011658914,0.039694946,-0.06456994,-0.019921467,0.0057145227,-0.053086847,-0.09133724,-0.048240647,0.043190807,-0.038228653,0.062328305,0.018594112,-0.019683214,-0.021039765,-0.0703733,0.003070891,0.0069204173,0.06292789,0.044625558,-0.10502013,-0.051278178,0.0665634,0.1135395,-0.005338818,-0.021145958,0.061647512,-0.051623337,-0.027673826,-0.018399736,-0.03225597,0.010055153,-0.007382326,0.07427756,-0.046435352,0.04866122,-0.03789141,0.015046721,-0.0022035316,-0.102980986,-0.073742025,0.08033512
NC1CCCCC1N,-0.05969149,-0.019858455,0.045801498,0.037909955,0.12805276,0.088137984,0.04737038,0.08106606,0.015826873,-0.14013922,0.050007433,-0.00481264,-0.020548806,0.054352455,-0.051654626,-0.08458403,-0.12006022,-0.0019476634,0.1566675,-0.02653748,0.006669957,0.0011515897,-0.13888976,0.054182842,-0.19585769,-0.15046163,-0.1913867,-0.19843791,0.24211636,-0.016940322,0.052227035,-0.028147554,0.12674135,0.066006854,0.030892447,-0.16837692,-0.03427478,0.058857583,-0.012906453,-0.09825584,-0.100709125,0.17582683,0.08444461,-0.15171248,0.041388772,0.102159515,0.09876142,0.08438588,0.19718754,0.045753147,-0.018149357,-0.021454297,-0.32089394,-0.014147839,-0.002405677,0.036091946,0.017745113,-0.015824981,0.05352392,0.2324309,0.13687229,-0.045130365,-0.02408411,-0.11730673,-0.13966739,0.05465994,-0.016363384,0.12090216,-0.0038683638,0.08619769,-0.053916097,0.029532395,0.22247483,-0.009415067,0.07303731,-0.12370454,0.039776433,-0.018627655,-0.034602404,0.023180023,0.22375944,-0.0020523518,0.15259823,-0.010537196,0.20754951,0.112972155,0.0021783784,-0.14418803,0.0013564652,0.014877499,0.3047536,-0.045410864,0.086261444,0.019106666,-0.005225882,0.0384766,-0.069680184,-0.044472624,-0.0024738275,-0.102147,-0.11072843,0.010588728,0.025442578,-0.013776522,0.0060208887,0.015395794,0.0031640297,-0.014520153,-0.14255945,-0.102232054,-0.009690987,-0.0116182715,0.04061776,-0.21528703,0.074412584,0.14906709,0.21709903,-0.08470278,-0.11470846,0.010816298,-0.13232386,0.038006913,-0.0007661944,0.13560002,-0.023075927,-0.000553716,0.11019145,-0.10772409,0.0017851889,-0.1754473,-0.044352397,0.08325941,-0.11717701,-0.12791139,0.15390384
CC1CCNCC1,-0.0713102,-0.01851366,0.046077218,0.0346145,0.14449784,0.09446789,0.054159574,0.092383966,0.014361372,-0.16609079,0.07140661,-0.003409733,-0.027710736,0.0709822,-0.047427867,-0.108228,-0.14226705,-0.0057502366,0.18681781,-0.024685474,0.0026363246,0.0028292052,-0.14936067,0.06367697,-0.23954044,-0.18421915,-0.21423581,-0.2273168,0.2706727,-0.017364781,0.058270082,-0.02407254,0.1494173,0.073547825,0.030259997,-0.19095127,-0.032114126,0.07390766,-0.008969894,-0.122858554,-0.12570062,0.20482384,0.10288432,-0.16603205,0.045769494,0.11510664,0.10915998,0.10224074,0.21859592,0.047202382,-0.008753926,-0.013817713,-0.3664385,-0.014397221,-0.011578288,0.04911571,0.017238164,-0.016182456,0.07639576,0.25992325,0.16864279,-0.04651927,-0.030312676,-0.14972764,-0.1615831,0.06007435,-0.02239783,0.13602129,-0.012298547,0.09006025,-0.063819885,0.028690182,0.26115915,-0.0099426275,0.09443611,-0.14987625,0.04554718,-0.00989408,-0.0322992,0.029072646,0.25607702,-0.008077983,0.18600222,-0.003988676,0.23577988,0.13453546,-0.009254515,-0.16257206,0.0008751502,0.019545872,0.34293306,-0.06364806,0.08955081,0.018359045,-0.0009928085,0.03760306,-0.07190072,-0.052575637,-0.00502426,-0.10979009,-0.11542533,0.024809018,0.019961804,-0.008093558,-0.004580505,0.015775286,0.005692902,-0.012072086,-0.15705006,-0.12452833,-0.010548545,-0.026124373,0.040518925,-0.23758113,0.10000807,0.16961496,0.24233526,-0.09926834,-0.13362853,0.00029752403,-0.14986059,0.05192152,0.0017428966,0.1661651,-0.030067798,-0.0017172191,0.1182207,-0.11707939,-0.004828967,-0.2060543,-0.056769982,0.10257177,-0.12149809,-0.14253092,0.16827558
