smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107,encoded_mdes_108,encoded_mdes_109,encoded_mdes_110,encoded_mdes_111,encoded_mdes_112,encoded_mdes_113,encoded_mdes_114,encoded_mdes_115,encoded_mdes_116,encoded_mdes_117,encoded_mdes_118,encoded_mdes_119,encoded_mdes_120,encoded_mdes_121,encoded_mdes_122,encoded_mdes_123,encoded_mdes_124,encoded_mdes_125,encoded_mdes_126,encoded_mdes_127,encoded_mdes_128,encoded_mdes_129,encoded_mdes_130,encoded_mdes_131,encoded_mdes_132,encoded_mdes_133,encoded_mdes_134,encoded_mdes_135,encoded_mdes_136,encoded_mdes_137,encoded_mdes_138,encoded_mdes_139,encoded_mdes_140,encoded_mdes_141,encoded_mdes_142,encoded_mdes_143,encoded_mdes_144,encoded_mdes_145,encoded_mdes_146,encoded_mdes_147,encoded_mdes_148,encoded_mdes_149,encoded_mdes_150,encoded_mdes_151,encoded_mdes_152,encoded_mdes_153,encoded_mdes_154,encoded_mdes_155,encoded_mdes_156,encoded_mdes_157,encoded_mdes_158,encoded_mdes_159,encoded_mdes_160,encoded_mdes_161,encoded_mdes_162,encoded_mdes_163,encoded_mdes_164,encoded_mdes_165,encoded_mdes_166,encoded_mdes_167,encoded_mdes_168
C1CCCNCC1,0.95706475,-1.6688954,-0.21672425,0.33139858,-0.118941724,0.5214554,0.30630103,0.17938012,-0.16957848,-0.6372302,-0.32208192,-0.80869967,0.64508295,0.5957043,0.027154624,-0.61987615,-0.9795376,0.4180486,-0.28642476,-0.9114527,-0.37529534,-0.63710123,-1.3896921,0.24324073,0.03517535,-0.6277847,0.7575366,-0.98317856,0.0023400187,-0.7047271,-0.1482683,-0.32063535,0.39363337,1.5344977,-0.036621597,-0.71105623,-0.98261595,1.4293627,0.38547269,-0.008443963,0.014429741,0.023705825,-0.021768041,0.28337172,0.039283536,1.1837312,-0.76149017,-0.3226419,0.2611008,0.6541519,-0.8967741,0.03699652,-0.017498076,-1.293044,-0.053901725,-0.72123575,0.18979958,0.683091,-0.7718173,0.75326854,0.20225355,0.098217644,-0.83391714,0.50199753,0.23060384,0.3708312,0.36221042,-1.1542778,-0.051604416,-0.16509849,0.48124078,-1.2375236,-0.17487638,0.67890537,1.1785704,0.48575777,0.32829133,-1.0217655,-0.1454796,0.3533557,-0.53243583,-0.5194938,0.4264415,0.037070006,-0.09532155,-0.37731153,-0.67973316,-0.20223498,-0.6745612,0.10849246,-0.39097995,-0.62380373,-0.22138567,-0.1607463,-0.095915884,-0.8785999,-0.42460227,0.20319965,0.55462605,-0.49823064,0.26934868,0.45245698,-0.013400063,0.0132384,-0.725343,0.6203651,0.38733274,-1.0889281,0.01854776,-0.16137935,0.63206536,0.7477519,-0.13570331,0.13820085,0.637506,-0.63931274,0.09876859,-0.3909037,-0.10366436,-0.14185412,-0.7350978,-0.17940795,0.7617092,0.7935113,0.10529806,0.5672624,-0.9376811,-0.19008943,0.15828644,-0.01678015,0.080879115,-0.36813873,0.29649615,-0.90774876,-0.12569806,0.4998414,-0.32380113,0.1663433,-0.19919921,0.7621835,0.665672,0.5063737,-0.37385002,-0.08936967,-0.054732107,-0.6218984,0.2482373,0.28487027,-0.31507427,0.17263602,-0.26063251,-0.120390564,0.45503688,-0.5686766,-0.5901437,-0.119257234,-0.08656009,-0.008713238,-0.26214927,1.1003956,-0.32537323,-0.25644398,0.9396638,-1.1091282,0.047871597,0.9550269,0.43221158,-0.1265469,-1.0502322
C1CCNC1,1.1479312,-1.9834596,-0.263967,0.38003853,-0.14043951,0.60990787,0.35208598,0.21061777,-0.20380893,-0.74079114,-0.3736055,-0.9396747,0.76755214,0.70499766,0.021782696,-0.7476032,-1.1680111,0.48022628,-0.34017617,-1.067261,-0.4487487,-0.7523429,-1.638226,0.2867736,0.037000243,-0.7409624,0.8854358,-1.169344,-0.009247258,-0.83653724,-0.18122602,-0.37425953,0.46819186,1.8242372,-0.044390734,-0.84056413,-1.1559737,1.6884838,0.4576886,-0.01680569,0.024254814,0.038144365,-0.0116163045,0.35160118,0.04893318,1.4042366,-0.89397794,-0.39008993,0.3153781,0.76314414,-1.0611295,0.054835938,-0.010258257,-1.5329808,-0.07322755,-0.86127913,0.21385303,0.81847894,-0.90538406,0.88584256,0.2338238,0.11419898,-0.996367,0.58733726,0.27533618,0.42849213,0.4391794,-1.356746,-0.05444884,-0.19732562,0.5691188,-1.4508022,-0.20930904,0.8099956,1.403376,0.58100283,0.4004872,-1.2075369,-0.1768903,0.4226209,-0.6209407,-0.6275837,0.51966363,0.051790707,-0.1230164,-0.44770834,-0.79691005,-0.24262111,-0.7997286,0.1292732,-0.4538902,-0.74661237,-0.26435876,-0.19079942,-0.121741,-1.030873,-0.508481,0.24937382,0.66620857,-0.58803624,0.31098342,0.542243,-0.016868498,0.013721585,-0.862504,0.73303264,0.46801597,-1.2809013,0.021582888,-0.1832704,0.7554853,0.88617766,-0.16565275,0.1553985,0.7508915,-0.7524372,0.114662685,-0.47713006,-0.11994284,-0.17511615,-0.8804981,-0.21213362,0.91031945,0.93013036,0.12458485,0.66643053,-1.109829,-0.22477227,0.19992693,-0.019395348,0.0940708,-0.44259065,0.33955127,-1.0873078,-0.13627714,0.6023409,-0.37407872,0.18923846,-0.22464214,0.9046479,0.79232436,0.5926262,-0.43390355,-0.10366766,-0.06455017,-0.7359003,0.29509324,0.32716313,-0.36984223,0.20575438,-0.3060495,-0.1520152,0.5450537,-0.66624075,-0.68846035,-0.15024528,-0.09162088,-0.018980257,-0.2996759,1.2938973,-0.37976715,-0.2964114,1.123899,-1.3076613,0.058759548,1.1253296,0.5082734,-0.15937942,-1.2569503
NCCN(CCN)CCN,0.9741727,-1.6979008,-0.22090736,0.33596328,-0.12121904,0.52959144,0.3104822,0.18203631,-0.17318235,-0.64683187,-0.32658714,-0.82093626,0.6563967,0.6059411,0.026541427,-0.6312123,-0.996701,0.42380783,-0.29112852,-0.9257452,-0.3820013,-0.64798415,-1.4127777,0.24740922,0.03565338,-0.63832504,0.7694023,-1.0005467,0.0013064295,-0.71704227,-0.15165111,-0.3257069,0.40031546,1.5609443,-0.03734907,-0.7226519,-0.9990416,1.4529914,0.3925197,-0.009467583,0.015294772,0.024847284,-0.02079951,0.28923857,0.039744914,1.2040826,-0.7739055,-0.32934362,0.26626086,0.66410196,-0.9120694,0.038904734,-0.016991198,-1.3151467,-0.055400126,-0.7343937,0.19200778,0.6955711,-0.78427166,0.7655083,0.20547315,0.09973113,-0.8485917,0.51001734,0.23518525,0.37629944,0.36918622,-1.1728346,-0.051934745,-0.16803673,0.48923492,-1.2571242,-0.17807528,0.69107205,1.1992451,0.49466193,0.3350877,-1.0389019,-0.14839897,0.3596972,-0.54075176,-0.5290584,0.43473905,0.038184807,-0.09792201,-0.3838541,-0.6906756,-0.20612262,-0.68632203,0.11030351,-0.3964663,-0.6351114,-0.22532089,-0.16374013,-0.0982995,-0.8923607,-0.43213975,0.20765981,0.5649197,-0.50663483,0.2731011,0.4605072,-0.013997149,0.013039179,-0.73820764,0.6304711,0.39491454,-1.1064988,0.018940942,-0.16359033,0.64360386,0.7605169,-0.1382634,0.13993332,0.6482964,-0.64967954,0.100247525,-0.39876312,-0.10558774,-0.14478955,-0.74815387,-0.18193899,0.77536297,0.80618477,0.10686259,0.5762333,-0.95358676,-0.19339283,0.162155,-0.017265454,0.08227636,-0.3748011,0.30053833,-0.92412597,-0.12630308,0.50900334,-0.3284332,0.16824445,-0.20165686,0.7755443,0.6771937,0.5144593,-0.37953454,-0.09096086,-0.05533894,-0.6328835,0.2527005,0.28895625,-0.3199455,0.17613691,-0.26470664,-0.12315577,0.4632659,-0.5774412,-0.59876454,-0.12231528,-0.087210014,-0.0098779425,-0.26553136,1.1179515,-0.33046228,-0.26018465,0.9566435,-1.1271591,0.04878179,0.9709783,0.4390161,-0.12926857,-1.0690926
c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,-0.17977259,0.3080218,0.16268949,-0.163191,-0.041342657,0.027750462,-0.0013649426,0.023239547,-0.06891755,-0.1039827,-0.20363817,0.14921969,0.015542138,-0.09746955,0.039927527,0.29791713,-0.0064040236,-0.115537405,-0.31138188,0.003956072,-0.014752667,0.03935868,0.16445312,0.013400359,0.30037382,-0.10752898,-0.095247105,-0.14452356,0.04459393,0.3934721,-0.023239356,0.35320458,0.12409678,-0.03904584,-0.035930485,0.40879393,-0.06103956,0.021038305,-0.15185252,-0.052248616,0.18100168,0.024632081,0.11047511,-0.039337043,-0.02319186,-0.10734456,0.015164431,0.23463677,-0.057939913,-0.24458788,0.44280028,-0.23302138,-0.24662608,-0.12287877,-0.22538653,0.11661555,-0.016569473,0.08924533,0.18153498,0.045977697,-0.24435437,-0.22834717,0.5238617,-0.33614904,0.13706538,-0.14729087,-0.14210501,0.04824567,-0.16947143,0.4013498,0.14339814,-0.0036769882,-0.18798411,-0.35395515,-0.15785196,-0.08529103,0.22275916,0.4030183,-0.14549716,0.25602227,-0.1487329,0.42584282,-0.39196277,-0.016924202,0.19852057,0.6005703,-0.0042200834,0.002649514,0.22504146,0.10419523,0.10482469,0.25343966,0.3628337,0.19493079,0.017710272,-0.026619991,0.00727454,-0.03203027,-0.3492744,-0.19182605,-0.019872304,-0.044172473,-0.13612841,0.022643242,0.053343825,-0.067361996,0.35928202,0.16576137,-0.048770405,-0.00041584857,0.10696034,-0.113105334,-0.106565446,0.17156218,-0.05142451,0.00306274,-0.08533508,0.25985548,0.007996335,0.0848868,0.04888974,0.03976826,0.013594441,0.34617358,0.06367134,0.009478411,0.00959373,-0.02398966,-0.02464145,0.0005965014,-0.029581731,0.2838023,-0.16252695,0.4047163,-0.15145472,-0.0664763,-0.09581594,0.03694708,0.013315976,-0.12640059,0.007639722,-0.05415473,-0.25762334,-0.08393962,-0.062086523,0.22423995,-0.0760655,-0.004492093,0.031251643,-0.0661093,0.06208186,0.15631315,-0.000974901,-0.014204126,-0.03755477,0.011706509,-0.23570177,0.027109783,0.15662046,0.0057744756,0.027038328,-0.4328189,-0.077785306,-0.02518187,0.12853375,0.03389344,-0.1922112,-0.13418503,0.3294592
C1CNCCNCCCNCCNC1,0.3484761,-0.66830593,-0.06629208,0.1757065,-0.05014483,0.24011545,0.1612612,0.081095226,-0.059484527,-0.3067791,-0.16001503,-0.39138085,0.25648168,0.2480996,0.04232937,-0.21331502,-0.38041294,0.22152601,-0.11461894,-0.4143275,-0.14265278,-0.2697021,-0.60006285,0.10467887,0.029059172,-0.26730943,0.35096437,-0.39179724,0.039511714,-0.28439617,-0.04288475,-0.15059295,0.15702751,0.6133947,-0.012901928,-0.2981346,-0.43161908,0.60684764,0.1557009,0.017028276,-0.01644991,-0.022180915,-0.05280187,0.06556134,0.00894771,0.48395762,-0.33903605,-0.10973297,0.0883687,0.30749363,-0.3746459,-0.019987889,-0.0408796,-0.5302294,0.00676506,-0.27663687,0.11367924,0.25295326,-0.34767768,0.3320294,0.10105683,0.048716865,-0.3172393,0.23074588,0.09072517,0.18773131,0.117918275,-0.50934416,-0.04251412,-0.061680898,0.2015672,-0.55818164,-0.0654079,0.26141596,0.46463948,0.18287113,0.10003278,-0.43071008,-0.046084553,0.13390647,-0.2514524,-0.1754575,0.12952152,-0.009179048,-0.006953897,-0.15366037,-0.3063599,-0.07475847,-0.2755517,0.043025043,-0.19122705,-0.2355592,-0.084291264,-0.06439476,-0.014662448,-0.39522037,-0.15847631,0.056414,0.20012158,-0.2131097,0.1383218,0.16731974,-0.0023742858,0.010175195,-0.28984752,0.2617327,0.13243186,-0.47840807,0.0078013334,-0.09089738,0.2393364,0.3070368,-0.041827764,0.08430278,0.27747625,-0.28160614,0.048182078,-0.116781175,-0.052273534,-0.035724152,-0.27346817,-0.07595834,0.28981227,0.3601159,0.043882847,0.2521908,-0.3920847,-0.079154044,0.026888166,-0.008883346,0.04054922,-0.13153712,0.16048118,-0.33782452,-0.09041766,0.17416647,-0.16575262,0.09313598,-0.11818472,0.30984873,0.2630646,0.23241055,-0.18232168,-0.045600396,-0.022757588,-0.25854716,0.099847116,0.15105836,-0.14242254,0.06818024,-0.11694074,-0.020225175,0.1701255,-0.2592364,-0.27730724,-0.020556323,-0.071320444,0.022691904,-0.14206517,0.48520884,-0.15251231,-0.12915656,0.35313606,-0.47799253,0.012793591,0.41498962,0.18966413,-0.022809122,-0.39118367
Nc1ccncc1,0.028293572,-0.1112483,0.0150502585,0.08814104,-0.0026925514,0.09124954,0.07826397,0.033281885,0.0059799887,-0.10918634,-0.07739329,-0.14432932,0.04331512,0.059006575,0.044729292,0.0031244382,-0.05617701,0.10539575,-0.029222544,-0.13921492,-0.012189727,-0.052819815,-0.16244406,0.01853964,0.023442823,-0.05971925,0.13149974,-0.054170046,0.049600475,-0.048760522,0.030587833,-0.05400803,0.021880137,0.10398029,0.0049450886,-0.06939176,-0.11899187,0.15744574,0.020890046,0.037106544,-0.025805734,-0.041580543,-0.06864479,-0.04800613,0.0029394056,0.096155144,-0.10180038,0.017390996,-0.014255952,0.12899323,-0.07976798,-0.051550947,-0.05592043,-0.10801782,0.028589241,-0.016594853,0.07524967,0.01963789,-0.10683646,0.097999826,0.02942716,0.023968143,-0.034208767,0.07408792,0.008443689,0.084534034,-0.010094203,-0.15212175,-0.03808476,7.306505e-05,0.051686592,-0.18133071,-0.00059421174,0.030348197,0.07132606,0.007032618,-0.021531057,-0.09439148,0.010776114,0.020454096,-0.09860602,0.0037646517,-0.033948027,-0.0320436,0.043955456,-0.022002373,-0.094533995,-0.00084497593,-0.049540054,0.0133582875,-0.08416626,-0.02715985,-0.009625587,-0.012240235,0.030819654,-0.13561407,-0.015619548,-0.03091067,-0.0025433563,-0.045243043,0.063691266,0.008825697,0.015312831,0.023082837,-0.048643038,0.06649173,-0.005528249,-0.1429864,-0.0028592143,-0.044132885,0.0261812,0.06317296,0.00888189,0.051054046,0.07544891,-0.09279389,0.017180089,0.03504117,-0.018788036,0.026526665,-0.019922297,-0.031757906,0.02588246,0.11353616,0.012173654,0.08243084,-0.090877526,-0.014855694,-0.042576298,0.0019730749,0.011858062,-0.0023461767,0.08325608,-0.027501002,-0.0711915,-0.0010743737,-0.079214685,0.05357299,-0.0672763,0.049816348,0.04728947,0.069799,-0.07592085,-0.024641082,-0.00900864,-0.04200616,0.009248344,0.07384787,-0.051306166,0.003040839,-0.03955007,0.036688596,0.018035412,-0.09282082,-0.107518055,0.039017096,-0.06521893,0.04530329,-0.07116282,0.14617246,-0.052735694,-0.059325688,0.02328699,-0.13077518,-0.005512476,0.109878466,0.05573411,0.022812761,-0.038531408
C1CN=C2NCCCN2C1,0.105870925,-0.2540561,-0.005991712,0.11084725,-0.016413264,0.12625033,0.09994949,0.044262424,-0.00887261,-0.16547981,-0.100888886,-0.21240641,0.0976815,0.10487506,0.046780564,-0.049417436,-0.13696507,0.13777621,-0.048936628,-0.20735517,-0.046184484,-0.11298739,-0.2723936,0.04415766,0.023902185,-0.11419804,0.18317892,-0.14301223,0.051923957,-0.1112784,0.008381415,-0.07866889,0.06060899,0.23391813,-0.0018841731,-0.13097727,-0.20018458,0.2709182,0.056953374,0.028727919,-0.025545007,-0.038470134,-0.06297892,-0.02166922,0.0038116665,0.19366182,-0.16254014,-0.017043665,0.01104011,0.16894266,-0.15604605,-0.044597868,-0.047617406,-0.216795,0.027650014,-0.08647613,0.08197706,0.0782877,-0.17151135,0.15721689,0.053556304,0.029540107,-0.10831354,0.114634976,0.028915368,0.1116605,0.020123295,-0.24332975,-0.03883566,-0.016703216,0.08889188,-0.27589032,-0.0179176,0.08990772,0.16964431,0.054367937,0.009428788,-0.18404427,-0.0028414372,0.048133064,-0.13574626,-0.038526885,0.0076991916,-0.027638424,0.031093052,-0.058151007,-0.1484965,-0.017803991,-0.10724501,0.019651432,-0.11117792,-0.07910999,-0.026446193,-0.022449268,0.016302053,-0.1985783,-0.052801803,-0.0051247105,0.052436538,-0.0915433,0.08468287,0.049671777,0.008866171,0.015252888,-0.10978846,0.11447109,0.028126873,-0.22686492,0.00027561374,-0.060463015,0.076814696,0.12516636,-0.006427777,0.060325887,0.127215,-0.13802998,0.02753951,-0.0031254888,-0.028911158,0.0086641535,-0.08394574,-0.03915841,0.09462813,0.17891409,0.017720725,0.12585877,-0.16737056,-0.03213749,-0.027372349,-0.00035820575,0.020993335,-0.035610642,0.10290988,-0.10413639,-0.075700775,0.04430213,-0.10067035,0.062738016,-0.083181635,0.11897162,0.10168298,0.113837056,-0.10296309,-0.027877383,-0.011310125,-0.100042716,0.0329945,0.091143675,-0.0767215,0.019558523,-0.058099914,0.023534194,0.053412564,-0.13645993,-0.15074006,0.022595406,-0.06330653,0.040474687,-0.08966362,0.23423141,-0.08001229,-0.07644389,0.10968841,-0.22102338,0.00020218082,0.19154496,0.0909861,0.014010839,-0.124533296
C=CCC1(CC=C)CCN2CCC(CC=C)(CC=C)NC2=N1,-0.12780288,0.20085646,0.116005525,-0.06265205,-0.02660612,0.037434414,0.020855695,0.023323594,-0.02826903,-0.079551116,-0.13099289,0.059708003,0.0067330087,-0.055947613,0.05385896,0.19973664,0.016503695,-0.03875159,-0.1868646,-0.02171216,-0.004875686,0.020515878,0.07063138,0.0033247308,0.18416688,-0.056745365,-0.035930544,-0.0642544,0.053035766,0.23925485,0.018535,0.19009326,0.07360265,-0.041270155,-0.018266788,0.23774007,-0.038322426,0.017971696,-0.110279106,-0.0024940334,0.08694546,-0.014264785,0.03382787,-0.050355278,-0.010911988,-0.061461013,-0.014657883,0.16037476,-0.056785893,-0.11150934,0.2564213,-0.1624956,-0.16811228,-0.067395695,-0.11913722,0.091646865,-0.0023581386,0.030328415,0.08320133,0.043929927,-0.13540748,-0.12817366,0.31262165,-0.18623543,0.073730245,-0.06730592,-0.09166202,-0.00060628355,-0.11620514,0.23230264,0.09190464,-0.02292486,-0.098609954,-0.22639278,-0.107141584,-0.07018192,0.10744923,0.23656057,-0.07285119,0.14445473,-0.10700686,0.27542847,-0.26367027,-0.023591563,0.12588626,0.35252446,-0.016564533,0.0066056233,0.14104745,0.064778194,0.035657924,0.16740774,0.2079411,0.10915846,0.031209283,-0.031879634,0.00910054,-0.033800185,-0.21866372,-0.11159918,0.00080321357,-0.05069546,-0.07501075,0.033322543,0.045493454,-0.04122459,0.19305548,0.07985291,-0.0334773,-0.009528667,0.04878629,-0.061480813,-0.057380278,0.13052273,-0.026205264,-0.010645006,-0.050054412,0.1786772,0.013471893,0.069268934,0.044306185,0.009501107,-0.0061184466,0.2254187,0.043835934,0.01624551,0.0039481455,-0.018527228,-0.032247193,-0.0022696997,-0.008375404,0.17538804,-0.07733092,0.25953448,-0.11608897,-0.061761733,-0.08380002,0.035783008,-0.011560347,-0.082877845,-0.005519918,-0.014756121,-0.15063488,-0.050256416,-0.049868435,0.14045282,-0.051636677,0.024961576,0.0067377537,-0.039353225,0.025156736,0.10451655,-0.00479904,-0.03168673,-0.05002912,0.033639368,-0.15753503,0.03702393,0.07489307,0.022126507,0.0017583668,-0.26768246,-0.07434625,-0.03907222,0.0747286,0.024045043,-0.10783721,-0.06275447,0.21275243
c1ccc(C2(c3ccccc3)CCN3CCC(c4ccccc4)(c4ccccc4)NC3=N2)cc1,-0.36685735,0.6766323,0.3328209,-0.49938485,-0.0852082,-0.0007379353,-0.06968728,0.017189803,-0.21593675,-0.1895145,-0.44643703,0.44901565,0.039921954,-0.24061179,-0.005439833,0.6324779,-0.09887706,-0.37202528,-0.73032975,0.09107685,-0.053438194,0.11137628,0.48286858,0.040550217,0.678927,-0.2736013,-0.3045553,-0.4209019,0.021276899,0.914055,-0.16196354,0.9157718,0.30601102,-0.041537467,-0.09256939,0.99844503,-0.14180617,0.0360187,-0.30063865,-0.22460146,0.49885052,0.153316,0.37346536,-0.0036070757,-0.064890005,-0.26203874,0.11415367,0.47488928,-0.057592135,-0.7051991,1.0758852,-0.4776187,-0.5160037,-0.3141137,-0.58993673,0.20133822,-0.06906671,0.2825623,0.51173633,0.0580938,-0.6242501,-0.5747945,1.2421033,-0.8388071,0.3543022,-0.41703236,-0.31783098,0.2103647,-0.34669018,0.98087555,0.31916505,0.052995402,-0.49056503,-0.7933181,-0.33720452,-0.13911486,0.6227176,0.9680245,-0.39281657,0.63548946,-0.29260588,0.9337072,-0.835379,0.010854229,0.45265922,1.4482632,0.04065852,-0.010442385,0.5086906,0.24238282,0.34359095,0.5388078,0.8860565,0.48598543,-0.03077716,-0.01182753,0.011727417,-0.026368953,-0.7935306,-0.4676805,-0.08581646,-0.022516422,-0.35393047,-0.014246553,0.079953805,-0.15730119,0.9351017,0.4512706,-0.10321669,0.03485082,0.30193326,-0.27378798,-0.26596752,0.31287736,-0.14234704,0.042461663,-0.20632362,0.5376734,-0.009037458,0.13541648,0.06934549,0.14033578,0.08282376,0.7563871,0.13196272,-0.009587413,0.026383463,-0.046969786,0.005923193,0.008410562,-0.08924296,0.64912015,-0.46019706,0.8957018,-0.27323115,-0.07063348,-0.14285871,0.04182218,0.10240467,-0.28134385,0.05328144,-0.19179866,-0.61347026,-0.20130119,-0.11456373,0.51745397,-0.16474131,-0.10331923,0.11319793,-0.1654134,0.18988061,0.33799288,0.009093292,0.044006985,-0.0038116276,-0.05957771,-0.5039382,-0.00725735,0.43265462,-0.04866598,0.111239865,-0.9944831,-0.08474936,0.02143044,0.317629,0.06672931,-0.48092422,-0.37341696,0.7326882
NCCN1CCNCC1,0.89483017,-1.5655295,-0.2013768,0.31537747,-0.11160987,0.4923906,0.29130143,0.16933337,-0.15786661,-0.60318166,-0.305394,-0.7654493,0.60487926,0.5596502,0.029002562,-0.5783094,-0.91779053,0.39763662,-0.26900345,-0.8603741,-0.35122728,-0.5990395,-1.3078669,0.22879957,0.034255315,-0.59051126,0.71540666,-0.9218481,0.0061105117,-0.6612543,-0.13715242,-0.30292535,0.36930537,1.4395684,-0.034099784,-0.66881645,-0.9252498,1.3444986,0.36137846,-0.0054298453,0.011247501,0.019131467,-0.025095485,0.2613549,0.036588237,1.1113023,-0.71781,-0.29993802,0.24322166,0.61844885,-0.8426563,0.030892923,-0.019736245,-1.2142226,-0.04780533,-0.6750855,0.18188155,0.6386645,-0.72780263,0.70969343,0.19153434,0.092902005,-0.78079545,0.47378564,0.21549025,0.3516693,0.33700877,-1.0878611,-0.050615918,-0.15450864,0.4524721,-1.1674554,-0.1636112,0.6357527,1.1047795,0.45432281,0.3044347,-0.9607037,-0.13517386,0.33068416,-0.503194,-0.48437417,0.39614725,0.03246267,-0.08620407,-0.35415336,-0.64106834,-0.18881254,-0.6332029,0.101731025,-0.3705929,-0.58342797,-0.20731165,-0.1506218,-0.08744238,-0.82888454,-0.39727613,0.18783414,0.5178446,-0.4686305,0.2557381,0.4231356,-0.011996489,0.013293214,-0.6800147,0.58362013,0.36070126,-1.0259652,0.01751219,-0.15398645,0.5913957,0.7022317,-0.12610501,0.1324215,0.5999098,-0.6022644,0.09350245,-0.36269897,-0.097968705,-0.13103712,-0.6876704,-0.16916917,0.7129812,0.7485181,0.09921047,0.53481615,-0.88106847,-0.17865941,0.14458863,-0.015670583,0.076414414,-0.343931,0.28225106,-0.8489122,-0.122585736,0.46642947,-0.3073401,0.15903671,-0.19073574,0.71518224,0.62421745,0.4779047,-0.3539584,-0.08437722,-0.051818423,-0.5840076,0.2327338,0.2707764,-0.2973029,0.16133718,-0.24585193,-0.110142276,0.425564,-0.5368296,-0.55825436,-0.108891614,-0.08475078,-0.005137779,-0.2498831,1.0371276,-0.30739677,-0.24323714,0.8791111,-1.0441483,0.044422694,0.89878184,0.40745324,-0.11609547,-0.98249817
